Pubchem ID, InChi, InChiKey, Canonical Smiles, Isomeric Smiles
76081467,InChI=1S/C10H20N2O4/c1-3-6(2)8(12)10(15)16-5-4-7(11)9(13)14/h6-8H_3-5_11-12H2_1-2H3_(H_13_14),HQNYCKQRWZLIGU-UHFFFAOYSA-N,CCC(C)C(C(=O)OCCC(C(=O)O)N)N,CCC(C)C(C(=O)OCCC(C(=O)O)N)N
76082580,InChI=1S/C7H14N2O5/c1-3(10)5(9)7(13)14-2-4(8)6(11)12/h3-5_10H_2_8-9H2_1H3_(H_11_12),HYSIMHWTLUDZPY-UHFFFAOYSA-N,CC(C(C(=O)OCC(C(=O)O)N)N)O,CC(C(C(=O)OCC(C(=O)O)N)N)O
76082782,InChI=1S/C8H16N2O5/c1-4(11)6(10)8(14)15-3-2-5(9)7(12)13/h4-6_11H_2-3_9-10H2_1H3_(H_12_13),IAIRPRSRLVDCLH-UHFFFAOYSA-N,CC(C(C(=O)OCCC(C(=O)O)N)N)O,CC(C(C(=O)OCCC(C(=O)O)N)N)O
76083834,InChI=1S/C6H13O10P/c7-1-2(8)3(9)5(4(10)6(11)12)16-17(13_14)15/h2-5_7-10H_1H2_(H_11_12)(H2_13_14_15),IIGWYCJZNNSTMO-UHFFFAOYSA-N,C(C(C(C(C(C(=O)O)O)OP(=O)(O)O)O)O)O,C(C(C(C(C(C(=O)O)O)OP(=O)(O)O)O)O)O
76091599,InChI=1S/C4H11NOS/c5-4(3-6)1-2-7/h4_6-7H_1-3_5H2,KNABOLGHZZTZHU-UHFFFAOYSA-N,C(CS)C(CO)N,C(CS)C(CO)N
76095928,InChI=1S/C9H18N2O4/c1-3-5(2)7(11)9(14)15-4-6(10)8(12)13/h5-7H_3-4_10-11H2_1-2H3_(H_12_13),LSUNZJPKZOWBJP-UHFFFAOYSA-N,CCC(C)C(C(=O)OCC(C(=O)O)N)N,CCC(C)C(C(=O)OCC(C(=O)O)N)N
76096743,InChI=1S/C9H21N3O2/c10-5-3-7-12-6-2-1-4-8(11)9(13)14/h8_12H_1-7_10-11H2_(H_13_14),LYRFFSGODMPNIX-UHFFFAOYSA-N,C(CCNCCCN)CC(C(=O)O)N,C(CCNCCCN)CC(C(=O)O)N
76098725,InChI=1S/C6H10N3O5P/c7-5(1-4-2-8-3-9-4)6(10)14-15(11_12)13/h2-3_5H_1_7H2_(H_8_9)(H2_11_12_13),MNDQLHULBQCZHV-UHFFFAOYSA-N,C1=C(NC=N1)CC(C(=O)OP(=O)(O)O)N,C1=C(NC=N1)CC(C(=O)OP(=O)(O)O)N
76100758,InChI=1S/C10H19N3O5/c1-5(11)8(14)13-7(10(17)18)4-2-3-6(12)9(15)16/h5-7H_2-4_11-12H2_1H3_(H_13_14)(H_15_16)(H_17_18),NCHZEVOVYVYRHE-UHFFFAOYSA-N,CC(C(=O)NC(CCCC(C(=O)O)N)C(=O)O)N,CC(C(=O)NC(CCCC(C(=O)O)N)C(=O)O)N
76101179,InChI=1S/C19H23N6O9P/c20-11(5-9-1-3-10(26)4-2-9)19(29)34-35(30_31)32-6-12-14(27)15(28)18(33-12)25-8-24-13-16(21)22-7-23-17(13)25/h1-4_7-8_11-12_14-15_18_26-28H_5-6_20H2_(H_30_31)(H2_21_22_23),NFCVQVDMLQEZAK-UHFFFAOYSA-N,C1=CC(=CC=C1CC(C(=O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O)N)O,C1=CC(=CC=C1CC(C(=O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O)N)O
76101682,InChI=1S/C8H15N3O5/c9-4(1-2-6(11)12)8(15)16-3-5(10)7(13)14/h4-5H_1-3_9-10H2_(H2_11_12)(H_13_14),NITGXFWLRQKSKJ-UHFFFAOYSA-N,C(CC(=O)N)C(C(=O)OCC(C(=O)O)N)N,C(CC(=O)N)C(C(=O)OCC(C(=O)O)N)N
76104112,InChI=1S/C6H13O9P/c7-1-2-5(15-16(11_12)13)3(8)4(9)6(10)14-2/h2-10H_1H2_(H2_11_12_13),ZTHXKQRRTHGMEF-UHFFFAOYSA-N,C(C1C(C(C(C(O1)O)O)O)OP(=O)(O)O)O,C(C1C(C(C(C(O1)O)O)O)OP(=O)(O)O)O
76109967,InChI=1S/C9H14N4O4/c10-6(1-5-2-12-4-13-5)9(16)17-3-7(11)8(14)15/h2_4_6-7H_1_3_10-11H2_(H_12_13)(H_14_15),PAQXXADZWSMFKN-UHFFFAOYSA-N,C1=C(NC=N1)CC(C(=O)OCC(C(=O)O)N)N,C1=C(NC=N1)CC(C(=O)OCC(C(=O)O)N)N
76109998,InChI=1S/C14H17N3O4/c15-10(14(20)21-7-11(16)13(18)19)5-8-6-17-12-4-2-1-3-9(8)12/h1-4_6_10-11_17H_5_7_15-16H2_(H_18_19),PAWPSMTXWOQIMI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)OCC(C(=O)O)N)N,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)OCC(C(=O)O)N)N
76114333,InChI=1S/C6H13N3O2/c7-5(4-10)2-1-3-9-6(8)11/h4-5H_1-3_7H2_(H3_8_9_11),BCMYFLHUHGYYKE-UHFFFAOYSA-N,C(CC(C=O)N)CNC(=O)N,C(CC(C=O)N)CNC(=O)N
76115486,InChI=1S/C13H17N3O8/c14-7-3-4-16(13(22)15-7)12-11(21)10(20)6(24-12)5-23-9(19)2-1-8(17)18/h3-4_6_10-12_20-21H_1-2_5H2_(H_17_18)(H2_14_15_22),RHQQSTRKDKVMOA-UHFFFAOYSA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COC(=O)CCC(=O)O)O)O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COC(=O)CCC(=O)O)O)O
76119132,InChI=1S/C10H17N5O16P4/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(16)7(4(28-10)1-27-32(17_18)19)29-34(23_24)31-35(25_26)30-33(20_21)22/h2-4_6-7_10_16H_1H2_(H_23_24)(H_25_26)(H2_11_12_13)(H2_17_18_19)(H2_20_21_22),SZHPDFNVKVDWES-UHFFFAOYSA-N,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
76120403,InChI=1S/C13H14O9/c14-6-3-1-5(2-4-6)12(20)22-13-9(17)7(15)8(16)10(21-13)11(18)19/h1-4_7-10_13-17H_(H_18_19),UDDPEWPRKBWBMA-UHFFFAOYSA-N,C1=CC(=CC=C1C(=O)OC2C(C(C(C(O2)C(=O)O)O)O)O)O,C1=CC(=CC=C1C(=O)OC2C(C(C(C(O2)C(=O)O)O)O)O)O
76120685,InChI=1S/C5H11N2O6P/c6-3(1-2-4(7)8)5(9)13-14(10_11)12/h3H_1-2_6H2_(H2_7_8)(H2_10_11_12),UFJZFCXNOIYQON-UHFFFAOYSA-N,C(CC(=O)N)C(C(=O)OP(=O)(O)O)N,C(CC(=O)N)C(C(=O)OP(=O)(O)O)N
76121930,InChI=1S/C7H11NO5S/c8-4(6(10)11)1-2-14-3-5(9)7(12)13/h4H_1-3_8H2_(H_10_11)(H_12_13),UOFMKTXZJFSKPW-UHFFFAOYSA-N,C(CSCC(=O)C(=O)O)C(C(=O)O)N,C(CSCC(=O)C(=O)O)C(C(=O)O)N
76124866,InChI=1S/C6H9NO5/c1-3(8)6(11)12-2-4(7)5(9)10/h4H_2_7H2_1H3_(H_9_10),VKBDCKRYNAZJMZ-UHFFFAOYSA-N,CC(=O)C(=O)OCC(C(=O)O)N,CC(=O)C(=O)OCC(C(=O)O)N
76125672,InChI=1S/C15H22N7O9P/c16-6(1-2-8(17)23)15(26)31-32(27_28)29-3-7-10(24)11(25)14(30-7)22-5-21-9-12(18)19-4-20-13(9)22/h4-7_10-11_14_24-25H_1-3_16H2_(H2_17_23)(H_27_28)(H2_18_19_20),WHAIODPVLKHEHE-UHFFFAOYSA-N,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OC(=O)C(CCC(=O)N)N)O)O,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OC(=O)C(CCC(=O)N)N)O)O
76127557,InChI=1S/C9H19N5O4/c10-5(2-1-3-14-9(12)13)8(17)18-4-6(11)7(15)16/h5-6H_1-4_10-11H2_(H_15_16)(H4_12_13_14),WVJYMQMPIZUASP-UHFFFAOYSA-N,C(CC(C(=O)OCC(C(=O)O)N)N)CN=C(N)N,C(CC(C(=O)OCC(C(=O)O)N)N)CN=C(N)N
76128414,InChI=1S/C7H13N3O5/c8-3(1-5(10)11)7(14)15-2-4(9)6(12)13/h3-4H_1-2_8-9H2_(H2_10_11)(H_12_13),XBSLWEZXUKNJHF-UHFFFAOYSA-N,C(C(C(=O)OCC(C(=O)O)N)N)C(=O)N,C(C(C(=O)OCC(C(=O)O)N)N)C(=O)N
76128773,InChI=1S/C8H13NO4/c1-2-5-9-6(8(12)13)3-4-7(10)11/h5-6H_2-4H2_1H3_(H_10_11)(H_12_13),XEJPADISXLATAS-UHFFFAOYSA-N,CCC=NC(CCC(=O)O)C(=O)O,CCC=NC(CCC(=O)O)C(=O)O
76134510,InChI=1S/C10H11NO6/c11-6(9(14)15)4-17-10(16)5-2-1-3-7(12)8(5)13/h1-3_6_12-13H_4_11H2_(H_14_15),PQUYCNDCRPIGRI-UHFFFAOYSA-N,C1=CC(=C(C(=C1)O)O)C(=O)OCC(C(=O)O)N,C1=CC(=C(C(=C1)O)O)C(=O)OCC(C(=O)O)N
76136776,InChI=1S/C12H16N2O5/c13-9(5-7-1-3-8(15)4-2-7)12(18)19-6-10(14)11(16)17/h1-4_9-10_15H_5-6_13-14H2_(H_16_17),SFQVCDHAWHHWRN-UHFFFAOYSA-N,C1=CC(=CC=C1CC(C(=O)OCC(C(=O)O)N)N)O,C1=CC(=CC=C1CC(C(=O)OCC(C(=O)O)N)N)O
76136789,InChI=1S/C9H11N3O6/c10-3-1-2-12(9(17)11-3)7-5(14)4(13)6(18-7)8(15)16/h1-2_4-7_13-14H_(H_15_16)(H2_10_11_17),SFSXIZABNGZXFW-UHFFFAOYSA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)C(=O)O)O)O,C1=CN(C(=O)N=C1N)C2C(C(C(O2)C(=O)O)O)O
76137728,InChI=1S/C9H18N2O4S/c1-16-5-3-7(11)9(14)15-4-2-6(10)8(12)13/h6-7H_2-5_10-11H2_1H3_(H_12_13),SMQXJTUDSBSJBM-UHFFFAOYSA-N,CSCCC(C(=O)OCCC(C(=O)O)N)N,CSCCC(C(=O)OCCC(C(=O)O)N)N
76142164,InChI=1S/C5H12NO5P/c1-3(2)4(6)5(7)11-12(8_9)10/h3-4H_6H2_1-2H3_(H2_8_9_10),XTKXAFYTUWQIAO-UHFFFAOYSA-N,CC(C)C(C(=O)OP(=O)(O)O)N,CC(C)C(C(=O)OP(=O)(O)O)N
76189163,InChI=1S/C6H11O10P/c7-2(1-16-17(13_14)15)3(8)4(9)5(10)6(11)12/h3-5_8-10H_1H2_(H_11_12)(H2_13_14_15),MZDJXMNXKCWWHP-UHFFFAOYSA-N,C(C(=O)C(C(C(C(=O)O)O)O)O)OP(=O)(O)O,C(C(=O)C(C(C(C(=O)O)O)O)O)OP(=O)(O)O
76374779,InChI=1S/C9H16O8/c1-3(8(13)14)16-7-4(2-10)17-9(15)6(12)5(7)11/h3-7_9-12_15H_2H2_1H3_(H_13_14),VRALXRNJCAEGAU-UHFFFAOYSA-N,CC(C(=O)O)OC1C(OC(C(C1O)O)O)CO,CC(C(=O)O)OC1C(OC(C(C1O)O)O)CO
76379185,InChI=1S/C14H25NO11/c1-4(18)15-7-10(21)8(19)5(2-16)24-13(7)26-14-12(23)11(22)9(20)6(3-17)25-14/h5-14_16-17_19-23H_2-3H2_1H3_(H_15_18),LPEUJULQCLQUPD-UHFFFAOYSA-N,CC(=O)NC1C(C(C(OC1OC2C(C(C(C(O2)CO)O)O)O)CO)O)O,CC(=O)NC1C(C(C(OC1OC2C(C(C(C(O2)CO)O)O)O)CO)O)O
76381372,InChI=1S/C8H14N2O6/c11-2-4-6(14)7(15)8(16-4)10-5(13)1-9-3-12/h3-4_6-8_11_14-15H_1-2H2_(H_9_12)(H_10_13),PMRRNWMQUDMTDL-UHFFFAOYSA-N,C(C1C(C(C(O1)NC(=O)CNC=O)O)O)O,C(C1C(C(C(O1)NC(=O)CNC=O)O)O)O
76411740,InChI=1S/C5H13O13P3/c6-2-4-3(7)1-5(15-4)16-20(11_12)18-21(13_14)17-19(8_9)10/h3-7H_1-2H2_(H_11_12)(H_13_14)(H2_8_9_10),XQLIBULHYIPJKZ-UHFFFAOYSA-N,C1C(C(OC1OP(=O)(O)OP(=O)(O)OP(=O)(O)O)CO)O,C1C(C(OC1OP(=O)(O)OP(=O)(O)OP(=O)(O)O)CO)O
76412705,InChI=1S/C9H12NO5P/c10-8(9(11)15-16(12_13)14)6-7-4-2-1-3-5-7/h1-5_8H_6_10H2_(H2_12_13_14),GQWQUIOGDDFICL-UHFFFAOYSA-N,C1=CC=C(C=C1)CC(C(=O)OP(=O)(O)O)N,C1=CC=C(C=C1)CC(C(=O)OP(=O)(O)O)N
76460656,InChI=1S/C4H7O7P/c5-1-3(6)4(7)2-11-12(8_9)10/h1_3_6H_2H2_(H2_8_9_10),FFGZJKXQDGNKKN-UHFFFAOYSA-N,C(C(=O)C(C=O)O)OP(=O)(O)O,C(C(=O)C(C=O)O)OP(=O)(O)O
76460694,InChI=1S/C4H7O8P/c5-2(3(6)4(7)8)1-12-13(9_10)11/h3_6H_1H2_(H_7_8)(H2_9_10_11),SMTGVDDLBJESIT-UHFFFAOYSA-N,C(C(=O)C(C(=O)O)O)OP(=O)(O)O,C(C(=O)C(C(=O)O)O)OP(=O)(O)O
76477642,InChI=1S/C9H11N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2_4_6_8_13-14H_3H2_(H2_10_11_16),KZHXBIVLHMKEMB-UHFFFAOYSA-N,C1=CN(C(=O)N=C1N)C2C(=O)C(C(O2)CO)O,C1=CN(C(=O)N=C1N)C2C(=O)C(C(O2)CO)O
76482513,InChI=1S/C8H17N3O4/c9-3-1-2-5(10)8(14)15-4-6(11)7(12)13/h5-6H_1-4_9-11H2_(H_12_13),STJOUPWGTMFJTQ-UHFFFAOYSA-N,C(CC(C(=O)OCC(C(=O)O)N)N)CN,C(CC(C(=O)OCC(C(=O)O)N)N)CN
76492061,InChI=1S/C6H12O6/c7-2-3(8)1-4(9)5(10)6(11)12/h3-5_7-10H_1-2H2_(H_11_12),WBUVERFKWNKTBB-UHFFFAOYSA-N,C(C(CO)O)C(C(C(=O)O)O)O,C(C(CO)O)C(C(C(=O)O)O)O
76494532,InChI=1S/C8H14N2O6/c9-4(7(12)13)1-2-6(11)16-3-5(10)8(14)15/h4-5H_1-3_9-10H2_(H_12_13)(H_14_15),OGBLFKRZPZFYQU-UHFFFAOYSA-N,C(CC(=O)OCC(C(=O)O)N)C(C(=O)O)N,C(CC(=O)OCC(C(=O)O)N)C(C(=O)O)N
76495070,InChI=1S/C4H9NO4/c5-3(4(7)8)1-9-2-6/h3_6H_1-2_5H2_(H_7_8),LUJPCZZFZVZUMK-UHFFFAOYSA-N,C(C(C(=O)O)N)OCO,C(C(C(=O)O)N)OCO
76499175,InChI=1S/C11H11NO7/c13-7-3-1-2-5(9(7)16)10(17)12-6(11(18)19)4-8(14)15/h1-3_6_13_16H_4H2_(H_12_17)(H_14_15)(H_18_19),AQTHSRUNYMFFJO-UHFFFAOYSA-N,C1=CC(=C(C(=C1)O)O)C(=O)NC(CC(=O)O)C(=O)O,C1=CC(=C(C(=C1)O)O)C(=O)NC(CC(=O)O)C(=O)O
76500745,InChI=1S/C6H15N2O5P/c7-4-2-1-3-5(8)6(9)13-14(10_11)12/h5H_1-4_7-8H2_(H2_10_11_12),UGPVGRMTKQLUNS-UHFFFAOYSA-N,C(CCN)CC(C(=O)OP(=O)(O)O)N,C(CCN)CC(C(=O)OP(=O)(O)O)N
76507949,InChI=1S/C8H14N2O6/c9-4(1-2-6(11)12)8(15)16-3-5(10)7(13)14/h4-5H_1-3_9-10H2_(H_11_12)(H_13_14),JCWTXEASOZBHFE-UHFFFAOYSA-N,C(CC(=O)O)C(C(=O)OCC(C(=O)O)N)N,C(CC(=O)O)C(C(=O)OCC(C(=O)O)N)N
76515947,InChI=1S/C6H14NO7P/c7-1-2-13-15(10_11)14-4-6(3-8)12-5-9/h5-6_8H_1-4_7H2_(H_10_11),MIVJYYBLTQGACL-UHFFFAOYSA-N,C(COP(=O)(O)OCC(CO)OC=O)N,C(COP(=O)(O)OCC(CO)OC=O)N
76515976,InChI=1S/C9H18NO11P/c10-3(8(15)16)2-19-22(17_18)21-9-7(14)6(13)5(12)4(1-11)20-9/h3-7_9_11-14H_1-2_10H2_(H_15_16)(H_17_18),JTBRVTASGISCGJ-UHFFFAOYSA-N,C(C1C(C(C(C(O1)OP(=O)(O)OCC(C(=O)O)N)O)O)O)O,C(C1C(C(C(C(O1)OP(=O)(O)OCC(C(=O)O)N)O)O)O)O
76516148,InChI=1S/C10H15N5O4/c11-8-5-9(13-2-12-8)14-3-15(5)10-7(18)6(17)4(1-16)19-10/h2_4_6-7_10_16-18H_1_3H2_(H3_11_12_13_14),CCSGRYBTJUGIEB-UHFFFAOYSA-N,C1NC2=C(N1C3C(C(C(O3)CO)O)O)C(=NC=N2)N,C1NC2=C(N1C3C(C(C(O3)CO)O)O)C(=NC=N2)N
76518752,InChI=1S/C23H39N8O17P3S/c1-23(2_18(35)21(36)27-4-3-13(32)26-5-6-52-14(33)7-24)9-45-51(42_43)48-50(40_41)44-8-12-17(47-49(37_38)39)16(34)22(46-12)31-11-30-15-19(25)28-10-29-20(15)31/h10-12_16-18_22_34-35H_3-9_24H2_1-2H3_(H_26_32)(H_27_36)(H_40_41)(H_42_43)(H2_25_28_29)(H2_37_38_39),GZKGCWMBRBYIRG-UHFFFAOYSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CN)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CN)O
76519628,InChI=1S/C7H8O4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-2_6_8-9H_3H2_(H_10_11),WGKIGGJOCSTODR-UHFFFAOYSA-N,C1C(C(=CC=C1C(=O)O)O)O,C1C(C(=CC=C1C(=O)O)O)O
76546151,InChI=1S/C5H10NO5P/c7-5(11-12(8_9)10)4-2-1-3-6-4/h4_6H_1-3H2_(H2_8_9_10),BRTXEUFREOWYTG-UHFFFAOYSA-N,C1CC(NC1)C(=O)OP(=O)(O)O,C1CC(NC1)C(=O)OP(=O)(O)O
76546900,InChI=1S/C5H15O13P3/c1-5(3-6_17-19(8_9)10)4(7)2-16-21(14_15)18-20(11_12)13/h4_6-7H_2-3H2_1H3_(H_14_15)(H2_8_9_10)(H2_11_12_13),QXGGAAAYZNYFQO-UHFFFAOYSA-N,CC(CO)(C(COP(=O)(O)OP(=O)(O)O)O)OP(=O)(O)O,CC(CO)(C(COP(=O)(O)OP(=O)(O)O)O)OP(=O)(O)O
76549661,InChI=1S/C4H9N2O6P/c5-2(1-3(6)7)4(8)12-13(9_10)11/h2H_1_5H2_(H2_6_7)(H2_9_10_11),VQPTWEVBRWXWII-UHFFFAOYSA-N,C(C(C(=O)OP(=O)(O)O)N)C(=O)N,C(C(C(=O)OP(=O)(O)O)N)C(=O)N
76549683,InChI=1S/C6H14NO5P/c1-3-4(2)5(7)6(8)12-13(9_10)11/h4-5H_3_7H2_1-2H3_(H2_9_10_11),KAKFMLBQUKFONI-UHFFFAOYSA-N,CCC(C)C(C(=O)OP(=O)(O)O)N,CCC(C)C(C(=O)OP(=O)(O)O)N
76549689,InChI=1S/C5H12NO5PS/c1-13-3-2-4(6)5(7)11-12(8_9)10/h4H_2-3_6H2_1H3_(H2_8_9_10),DCYKJTIKXHYTHZ-UHFFFAOYSA-N,CSCCC(C(=O)OP(=O)(O)O)N,CSCCC(C(=O)OP(=O)(O)O)N
76549700,InChI=1S/C11H13N2O5P/c12-9(11(14)18-19(15_16)17)5-7-6-13-10-4-2-1-3-8(7)10/h1-4_6_9_13H_5_12H2_(H2_15_16_17),RURLGTOJCHXFNO-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)OP(=O)(O)O)N,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)OP(=O)(O)O)N
76550818,InChI=1S/C4H10N2O3/c5-2(4(8)9)1-3(6)7/h2-3_7H_1_5-6H2_(H_8_9),NFJHOKVOVRIOIB-UHFFFAOYSA-N,C(C(C(=O)O)N)C(N)O,C(C(C(=O)O)N)C(N)O
76845538,InChI=1S/C5H8N2O3/c8-2-3-1-4(9)7-5(10)6-3/h3_8H_1-2H2_(H2_6_7_9_10),GSVIXQIJBUZZFI-UHFFFAOYSA-N,C1C(NC(=O)NC1=O)CO,C1C(NC(=O)NC1=O)CO
77320985,InChI=1S/C12H13NO7/c14-8-3-1-2-6(10(8)17)11(18)13-7(12(19)20)4-5-9(15)16/h1-3_7_14_17H_4-5H2_(H_13_18)(H_15_16)(H_19_20),GBPBFPDSDQUVIA-UHFFFAOYSA-N,C1=CC(=C(C(=C1)O)O)C(=O)NC(CCC(=O)O)C(=O)O,C1=CC(=C(C(=C1)O)O)C(=O)NC(CCC(=O)O)C(=O)O
77322450,InChI=1S/C12H16N2O4/c13-9(6-8-4-2-1-3-5-8)12(17)18-7-10(14)11(15)16/h1-5_9-10H_6-7_13-14H2_(H_15_16),ZGABJPMNBMIYGX-UHFFFAOYSA-N,C1=CC=C(C=C1)CC(C(=O)OCC(C(=O)O)N)N,C1=CC=C(C=C1)CC(C(=O)OCC(C(=O)O)N)N
77341000,InChI=1S/C7H12O8/c8-1-14-7-4(11)2(9)3(10)5(15-7)6(12)13/h2-5_7-11H_1H2_(H_12_13),KXVNXUFBJXNXRC-UHFFFAOYSA-N,C(O)OC1C(C(C(C(O1)C(=O)O)O)O)O,C(O)OC1C(C(C(C(O1)C(=O)O)O)O)O
77516117,InChI=1S/C12H20O13/c13-1-2(14)3(15)4(16)7(19)11(23)25-12-8(20)5(17)6(18)9(24-12)10(21)22/h2-9_12-20H_1H2_(H_21_22),MVFOBUKKPYJEFV-UHFFFAOYSA-N,C(C(C(C(C(C(=O)OC1C(C(C(C(O1)C(=O)O)O)O)O)O)O)O)O)O,C(C(C(C(C(C(=O)OC1C(C(C(C(O1)C(=O)O)O)O)O)O)O)O)O)O
77522472,InChI=1S/C13H18N2O5/c14-10(12(17)18)5-6-20-13(19)11(15)7-8-1-3-9(16)4-2-8/h1-4_10-11_16H_5-7_14-15H2_(H_17_18),AUFHOAFFWAEQPK-UHFFFAOYSA-N,C1=CC(=CC=C1CC(C(=O)OCCC(C(=O)O)N)N)O,C1=CC(=CC=C1CC(C(=O)OCCC(C(=O)O)N)N)O
77603503,InChI=1S/C10H11N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3-4_6-7_16H_1-2H2_(H2_11_12_13),TZBHUYJYTSVLSB-UHFFFAOYSA-N,C1C(OC(C1=O)CO)N2C=NC3=C2N=CN=C3N,C1C(OC(C1=O)CO)N2C=NC3=C2N=CN=C3N
77700586,InChI=1S/C10H15NO7/c11-5(9(15)16)3-18-10(17)4-1-6(12)8(14)7(13)2-4/h1_5-8_12-14H_2-3_11H2_(H_15_16),SPHYUPVZWUPEFM-UHFFFAOYSA-N,C1C(C(C(C=C1C(=O)OCC(C(=O)O)N)O)O)O,C1C(C(C(C=C1C(=O)OCC(C(=O)O)N)O)O)O
77704404,InChI=1S/C5H7N2O7P/c8-3-1-2(6-5(10)7-3)4(9)14-15(11_12)13/h2H_1H2_(H2_11_12_13)(H2_6_7_8_10),PBXIZOJLPUOIAT-UHFFFAOYSA-N,C1C(NC(=O)NC1=O)C(=O)OP(=O)(O)O,C1C(NC(=O)NC1=O)C(=O)OP(=O)(O)O
77721045,InChI=1S/C10H13N3O7/c14-3-4-6(15)7(16)8(20-4)13-2-1-5(11-9(13)17)12-10(18)19/h1-2_4_6-8_14-16H_3H2_(H_18_19)(H_11_12_17),GOGMSVCVODVEJJ-UHFFFAOYSA-N,C1=CN(C(=O)N=C1NC(=O)O)C2C(C(C(O2)CO)O)O,C1=CN(C(=O)N=C1NC(=O)O)C2C(C(C(O2)CO)O)O
77727760,InChI=1S/C11H14N2O3/c12-10(11(15)16)6-9(14)7-13-8-4-2-1-3-5-8/h1-5_10_13H_6-7_12H2_(H_15_16),FQBJJEOQXIKGNZ-UHFFFAOYSA-N,C1=CC=C(C=C1)NCC(=O)CC(C(=O)O)N,C1=CC=C(C=C1)NCC(=O)CC(C(=O)O)N
77839877,InChI=1S/C28H30N2O10/c1-3-13-14-7-12(39-26-24(34)23(33)22(32)20(10-31)40-26)5-6-18(14)29-21-15(13)9-30-19(21)8-17-16(25(30)35)11-38-27(36)28(17_37)4-2/h5-8_20_22-24_26_31-34_37H_3-4_9-11H2_1-2H3,AWVCPGKTVBGHJD-UHFFFAOYSA-N,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)OC6C(C(C(C(O6)CO)O)O)O,CCC1=C2C=C(C=CC2=NC3=C1CN4C3=CC5=C(C4=O)COC(=O)C5(CC)O)OC6C(C(C(C(O6)CO)O)O)O
77856698,InChI=1S/C22H42NO11P/c1-3-4-5-6-7-8-9-10-11-12-16(26)13-18(27)33-21-19(23-15(2)25)22(34-35(29_30)31)32-17(14-24)20(21)28/h16-17_19-22_24_26_28H_3-14H2_1-2H3_(H_23_25)(H2_29_30_31),MWBGCGCCZPVZSM-UHFFFAOYSA-N,CCCCCCCCCCCC(CC(=O)OC1C(C(OC(C1O)CO)OP(=O)(O)O)NC(=O)C)O,CCCCCCCCCCCC(CC(=O)OC1C(C(OC(C1O)CO)OP(=O)(O)O)NC(=O)C)O
77936354,InChI=1S/C10H15N5O3/c11-9-8-10(13-3-12-9)15(4-14-8)7-1-5(17)6(2-16)18-7/h3_5-7_14_16-17H_1-2_4H2_(H2_11_12_13),XDVKSZKCZHXTHH-UHFFFAOYSA-N,C1C(C(OC1N2CNC3=C2N=CN=C3N)CO)O,C1C(C(OC1N2CNC3=C2N=CN=C3N)CO)O
78052339,InChI=1S/C14H21N5O13P2/c15-12-9-13(17-4-16-12)19(5-18-9)14-11(24)10(23)8(31-14)3-30-34(27_28)32-33(25_26)29-2-7(22)6(21)1-20/h1_4-8_10-11_14_21-24H_2-3H2_(H_25_26)(H_27_28)(H2_15_16_17),QSGIZOFQYYZQDD-UHFFFAOYSA-N,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC(C(C=O)O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC(C(C=O)O)O)O)O
